6065 3 0 2989 2|5|0.5
7 16668 5780 1005 2|5|0.66667
7 400000 8965 208 244 4219 2705 13 0 259 231 1 1969 12191 9 79 3 2544 6297 36 91 4 596 7 8537 3393 889 3 5592 7 1688 794 1 20 260 100 296 22133 12 10009 2|41|0.77778
63 9 7 40087 4 0 17817 1 7 1380 3 400000 1 12 907 20 5062 983 2|19|0.73611
0 58 15206 319 41 33 661 541 1 5 20 9 52 965 0 96 150804 553 30273 2045 41 472 647 4 253 64 62 2|28|0.94444
117 130 219 7196 1 630 3 0 10205 1 9790 20 9 332 317 288 4 2368 2|19|0.73611
0 319 1 110 36 2796 5297 6 47 4415 1 14 2783 10 47 9485 34754 5 13487 2|20|0.69444
7 9093 19612 1 21787 82693 2841 2|8|0.77778
2518 117 7 25295 31 4022 51 56 2905 73 20 14 6 739 6692 2|16|0.5
12567 907 158 973 2428 2|6|0.75
5 18 2415 7 94896 2018 117 87584 65 38 94 317 2407 399 4249 1825 6 130 68 319 65 4 5276 26 33013 8131 1006 2|28|0.79167
7 530 3 2905 1 17 29 27598 634 4108 21 55 15541 6 44 17348 500 22 0 3115 3 44 2163 2|24|0.81944
4080 14 48 319 12 9 4702 22578 3 47 3991 3172 2|13|0.94444
102 17251 60 66 3 279 1964 7916 9 7643 2895 14 0 6131 5 191 3143 1380 3 2641 8292 69 433 7 1005 39 414 1403 303 4 1716 2|32|0.75
83 8273 14 4 0 218 3 2172 13 0 209 7172 1 71 1595 1 5466 1 871 11022 273 14 70 21443 100 181 19 20 14 400000 59 0 142886 3 162 79 2|37|0.54167
3366 1 3400 5 5279 1 17 7 9561 4478 4580 1 19 83 0 15188 342 43253 40 1527 6 10 31117 14054 2|25|0.79167
2538 33802 14 6918 575 5 12308 575 4 159 95 757 59 41329 9 5120 3871 2|18|0.8472200000000001
9348 41252 32701 15478 0 400000 523 5 47021 24092 4212 3468 5 400000 19 0 5476 24473 2|19|0.86111
7 38087 17603 6675 25 0 58 4966 4 0 76 2|12|0.80556
29 36229 1233 319 4 1221 1 5 2909 12 9 102 907 20 1089 7 7135 2|18|0.72222
7765 22058 7120 25 753 4 10289 77 79 74 0 341 62 1 42 889 12 4158 1749 14 0 921 3 191599 7628 2092 1005 67 414 36 159 10 7 110 2|35|0.77778
24330 28030 0 5675 437 3 0 5793 4581 118 55 711 266 2|14|0.58333
0 523 31 77 3082 17825 34 0 1945 5 77 3 0 141949 14 7 333 5259 2|19|0.36111
0 3171 32 64 3051 89 20 4544 8140 27620 4 159 20 7 353 1005 2|17|0.51389
6297 4 3832 47 2021 2052 65 271 65 296 6178 44 1108 6 7 400000 92 2|18|0.72222
61 81 269 81 462 8154 66 382489 9 353 186 1 12 9 61 81 267 6 0 96 2194 45 18 9 0 8741 1 5 81 267 120 0 799 2|34|0.56944
7 562 58 743 5 3960 1 111653 16429 1 400000 3053 3 0 5772 19986 2|17|0.88889
2893 21 7 7872 6503 883 25 4792 30878 434 0 319 14 5466 1 269187 473 5 7 21593 33888 10 299 25072 2|25|0.875
7 400000 2365 3 2227 15303 2|7|0.77778
20 9 0 3714 21253 523 12 28 1922 787 27 741 4 30 2|15|0.77778
20 43 159 81 269 1495 59 102 414 30 222 13 1038 236 8718 625 81 1203 341 65 151 83 20 13851 23931 81 4 1203 7 333 3665 2|32|0.63889
102 260 70 37 319 33 12 29 55396 4313 94 70 1346 4 2271 188|16|0.625
102 6812 20 434 5 907 20 48 3 0 439 400000 33619 1 14 12 0 319 10821 26244 12 0 2219 907 84 1380 1 125 12 0 1492 3 94179 14 0 389 3 3919 5 4011 3737 10 12875 7099 2|45|0.69444
7 3601 1349 5 24330 4046 523 59 11941 6 7 5186 50 85 2|15|0.76389
20 9 7 5097 12147 5 7 8263 20198 6040 1 19 173 19 81 88 70 841 4 662 317 1479 75 0 523|25|0.68056
20 9 7 139908 1005 59 42 81 86 1403 998 219 2|13|0.8333299999999999
7 549 1221 1 7 835 523 5 7 1475 5351 12 14320 75 7 13622 13 0 1479 63373 3 8625 2|23|0.77778
0 90231 1946 3704 13 0 365 2491 17 44 245707 1 44 400000 7673 5 44 400000 7804 2|20|0.77778
7 50 319 25 480 86402 1 0 7673 2334 1 14 690 3143 2|15|0.875
7 5626 5493 3 31187 14927 5 400000 2|9|0.19444
102 907 0 319 557 14 0 48888 400000 7064 12 0 69 1 6 8760 3 2056 7206 2294 5 14036 1 938 4 44 403 2|28|0.75
0 319 31 7 921 3 605 1 1866 1261 2|11|0.34722
0 31351 32 456 7 29445 2|7|0.65278
0 5081 1304 14 20355 1 19 32 0 3468 3 14361 17 26 213 2|16|0.80556
7 24130 3 26139 4881 31351 1 30818 2487 8565 1 5 40219 5097 47256 12 86 30 10303 5095 19 29 10117 2070 201039 2841 5 19 7 20507 88892 3 0 2131 9 432 2|37|0.58333
48 855 70 5227 47 14520 5 1506 2|9|0.76389
219 3171 5 7 7284 1 400000 1587 159 1136 6 549 1089 2660 2|15|0.88889
37 50193 1 34535 1688 1614 21469 8965 14 67165 6 0 3977 6 42 20 7802 533 1291 26210 5 81004 101 22 0 215 79 2|28|0.55556
3512 46936 14 1 6 7 1388 1 6520 19 0 24134 2588 2|14|0.88889
181 3 0 2791 5 0 3331 14 59 3742 1 6405 4039 118 235 3 0 1704 4115 19 39 2387 197 4 6180 19 0 85 141133 2|30|0.72222
1144 7 2147 11932 5 4663 20 4 6000 5624 2|11|0.8472200000000001
17 306 198766 1 4695 4215 0 634 31883 1 5 26 20407 1 2633 155 6 34384 6696 1 32 11931 5 41131 296 93104 20 2|28|0.86111
47 30789 32 25526 575 4 1566 170244 1 5 0 319 14014 19 29 10809 6893 1 591 18640 161 2|22|0.69444
1952 7 12938 8269 3 0 9520 85 3 3828 3016 19 201 66296 2626 44 261 2320 2|19|0.70833
24065 1 2905 1 326830 11871 1 2528 1 149031 5 42005 2|13|0.79167
9280 1 117 47 4776 1 11174 0 1940 5 5810 43 33 7 2905 1 151021 3342 2|19|0.79167
7 6523 5466 319 1 163 1005 907 81 33543 2102 1146 9 182 1005 2|16|0.875
7643 2895 260 33 47 25524 2|7|0.72222
0 2390 32 1132 5 11127 1 0 2408 14 24988 1 0 6202 28239 5 59236 2|18|0.80556
155 38 303 4 30 20797 66 3 44 55571 189 1560 1174 5 307 4 30570 2|18|0.72222
434 20553 41279 0 15233 7283 1 0 9403 4184 5 0 1380 3 4953 991 12 3663 159 353 9146 4278 343 0 2905 3 499 535 290 2|30|0.77778
21670 897 13 7 1698 306 32 3478 17 1 5 907 81 757 59 403 81 107 36 33 1435 106 2|23|0.73611
504 0 319 9 9520 3736 1 9653 4215 95 35796 17 359 6205 34343 1 6000 16805 3 2237 2841 5 0 1395 9 20355 5645 2|28|0.76389
4 169 22 0 5440 6878 3 37 319 54 2324 109 4195 13 0 13086 3 1344 18570 2|20|0.31944
353 78290 58054 83 81 267 6 7 400000 5030 2|11|0.86111
270488 400000 5 16873 400000 43 3255 81 4 0 2621 6 7 319 81 43 332 4458 65 12 81 189 332 4458 2|25|0.94444
25 0 13271 1 17659 37935 3 17103 5418 12397 7 30724 1395 6033 2|15|0.75
14691 0 4781 4249 634 3 48 3 162 96 16658 1632 6108 2|14|0.88889
20 9 36 1113 9327 434 212 1 20 149 6297 4 1190 4 7 18590 1 83 4398 1 4483 2|22|0.48611000000000004
0 57759 9 7636 10 0 179 2167 5 60699 32 67688 6 0 96 69719 4305 1829 0 319 47 9828 15296 2|24|0.73611
13332 21 8499 3171 5 7 338996 190 13 0 3674 3 3437 5 0 20945 3 16561 179596 2|20|0.80556
37 62071 3830 434 14 22 442 20507 5 18255 1 29 34649 6033 3 29 50507 2131 38 15 12058 68983 151 4 26 5275 1095 2|28|0.9166700000000001
6 7 1005 549 3 11852 1 0 882 14 12 1779 3637 14 7 2841 1 150 10732 5 16146 2|22|0.69444
0 2227 14054 32 4046 135 4 0 1867 13 0 27849 1 5 0 2487 23913 1 17 4231 3 16976 4312 5 67033 1 14 36846 5 29026 2|31|0.86111
7 206598 7734 2179 24415 2|6|0.625
2063 138298 9 5230 260 70 455 95 1096 53 33 70 541 106 1 34 369 34954 28410 9 48156 5097 34560 5 38750 9 17926 883 686 0 21982 2933 7239 2|34|0.5
7 17413 3930 1479 75 0 191 9212 3 1861 434 214 2|13|0.66667
20 9 7 32701 1681 1 91192 319 3 2720 2|11|0.86111
110 101044 301 7273 0 523 1 0 266 11835 2|11|0.55556
2633 4231 3 2290 41205 1 37 31 22693 1 48291 2153 5 77 11852 2|16|0.77778
10 7 319 12 9 134 13634 19 7 2841 1 3714 163 4121 14 70 19 5466 19 81 1151 2448 2|23|0.22221999999999997
10 7 319 12 9 134 13634 19 7 2841 1 3714 163 4121 14 70 19 5466 19 81 1151 2448 2|23|0.22221999999999997
12473 31 955 7 11007 1 17926 2692 12 7488 0 12623 3 7 222422 38210 21 12795 659 38108 2|21|0.79167
7 348 319 17 7 56 267637 8259 2|9|0.61111
4349 1219 392 2614 4 37 1005 1 81 107 332 378 30 667 4 662 22 7 639 1349 90235 6816 296 18741 1 7 15087 1 46 0 50910 2|32|0.59722
63 32 246 61 81 3467 12 0 1005 40 762 7 333 4370 4 15855 47 103730 1 34 1042 3191 2919 66 4 30 7 3714 5 19612 5847 2|32|0.58333
28929 69512 6516 7 6033 3 55 562 301 6 1302 1 41152 47077 131 213 299 1 236 2660 670 6 0 68 1 2242 21813 102 18 3109 2|31|0.77778
19 21553 1 18928 7916 1 29 7951 1 163428 2890 507 6833 32 7 333 317 365 10 71 4166 1 71024 0 1005 17 181 3 47 15321 1 96014 9916 2|34|0.66667
1085 1 20 9 30761 5 12670 1 34 47 3171 32 100 143 13830 12 0 319 934 138 129793 1 151 413 20 9 332 19 3051 19 81 303 20 4 30 2|36|0.68056
10037 970 197 18880 31 0 268 4 90912 915 1 127 5783 101 2725 2|16|0.47222
0 17817 6276 4 11594 1 507 6033 3 7 400000 400000 55675 348 125025 434 14 7 15947 40529 2|21|0.76389
0 1784 1 11266 7 1299 880 3 0 400000 12875 1 970 27142 4249 5465 2|17|0.75
20 14833 0 523 20 2303 66 4 1361 2|10|0.8333299999999999
41 94 70 7546 37 319 56 2|8|0.65278
19 7 219 42488 6040 10 1813 1 2943 45 27400 3 0 64741 14 7 1364 2|18|0.76389
29 2037 6033 3 7 214 6 58546 65 3 0 268 3 30151 4 1610 380 6 7 97857 3794 2|22|0.73611
14014 19 7 128101 54052 3 7 33093 2|9|0.77778
434 29 4001 10542 3 299 2|7|0.72222
285 84 96179 4622 22038 100 219 1 34 41 9093 3978 0 835 523 2|16|0.65278
1893 122827 14 2531 6 77 21593 161 13 12206 1371 2|12|0.73611
20 9 29 1221 6 2842 7 3006 1295 12 14 1923 17 3599 1574 2|16|0.77778
102 9 5780 14 197 143 20 2040 60 6 29 1592 6 42 67154 3063 32 0 10575 2|20|0.75
3998 600 77 3 0 882 1469 6 623 11634 1 17 4571 604 2|15|0.9722200000000001
4284 1 824 5 3796 86 332 2968 0 1058 3 0 1606 61 0 248 1005 934 385 1 858 83 20 2276 17 0 311 3 753 3129|30|0.77778
7 15175 59 162 358028 1295 12 14 70 3462 54660 2|12|0.73611
29 13773 4506 1 6678 7237 10417 2692 2|9|0.8472200000000001
30273 1 5466 5 1 6 0 156 1 191 9638 2|12|0.9027799999999999
5239 6157 958 3546 25 0 5251 3 145578 5 191711 1 5 71024 0 319 17 0 19833 3 7 1113 39120 43835 2|25|0.73611
38 1075 400000 1603 61 39 86 253 37 1 0 294 153 3 0 932 400000 57 12304 1 1681 21 20087 38233 1 17 403 21 3896 2847 188|31|0.77778
4295 442 378 12 83 0 10363 120 1816 0 1145 1 39 855 70 242 1797 2|18|0.80556
439 2115 1 439 2050 5 7 20720 5944 39884 2|11|0.86111
29 4345 8439 2|4|0.9027799999999999
150 7 1063 725 131 1855 3079 82 3 467 1704 3004 5 7 7234 2026 5011 2|18|0.81944
120 197 158 915 12574 107 2661 81 2|9|0.55556
9790 12 77 1005 19620 88 70 408 29766 17 65 117 0 400000 1005 2|16|0.47222
7 7089 5466 1005 2|5|0.81944
37 50 1005 1062 3 0 15143 26335 2392 14 0 3496 3 152 7196 1 845 138 17 4339 13025 2|22|0.625
117 64 3 68091 9 161 1 50318 14 11826 8292 5 54946 5643 2|15|0.76389
83 7 365 2148 223 117 932 5705 0 2370 1 18 9 0 1533 3 126 2761 57 260 70 339 81 138 1 37 43 30 29 19612 1675 10 2373 1813 2|35|0.65278
434 37695 0 958 3 71 214 17 0 12779 6 71 4554 100 24330 12 0 2131 9 161 107 190 13 7 4517 50 5668 10 1544 38 3109 0 319 2|34|0.8472200000000001
376 116 13 7 46280 5 58084 4506 1 43108 7 400000 3138 3 0 25588 45078 3 699 453 2|21|0.30556
7 78978 13622 13 0 654 12 1449 69 25 2403 9811 2|13|0.58333
7 10442 662 137 22 786 23305 1 37504 4394 5 0 268 3 562 5860 2|17|0.69444
49693 9 3077 32 434 26645 983 2|8|0.8333299999999999
41 1151 30 4739 83 41 16 192 112995 119 70 37935 21 0 156 3 15711 19590 2|19|0.75
56 73 44 3006 13638 1 163 1005 14 59 0 69 38 682 6 101 1 38 33 8521 44 261 4031 11405 6 0 85 5 33 51 921 575 4 593 20 2|36|0.8333299999999999
0 1005 14 28182 2905 2|6|0.8333299999999999
253 20 2|3|0.8333299999999999
253 20 2|3|0.8333299999999999
0 3398 3 43806 5 104980 6 37 3233 1829 1031 10 31441 29 35210 178717 12 4215 20 25 18212 25654 44004 2|24|0.58333
0 5230 14 4434 5 2237 11 45945 10 357 8000 2|12|0.72222
1995 19280 14 6 26 4736 187 45 1485 1 3183 1 34 149 54079 21 26 760 1 42 14 56 73 18 31 661 2446 106 59 0 1173 3 26 4289 5300 2|36|0.72222
6250 6 359 1380 3 0 1388 1 151 83 81 3316 57 2159 346 29 72923 25 7 273216 2|21|1.0
37 14 70 2796 8654 5992 1 34 20 9 84759 5 1071 1689 5466 2|16|0.65278
37 14 7 15452 982 1 30566 4506 27013 8965 2|11|0.88889
30255 1622 1541 5 753 42335 98040 31 13921 187 7 400000 5 191 5466 5230 2|17|0.69444
7 25109 38943 12 2200 81 7105 56 2|9|0.75
20 1829 5626 3253 4 150 69 9 1928 10 4367 5 44 12192 1928 10 219 2|18|0.72222
0 319 12910 285 3 7 13373 2338 19155 1062 3 192 365 3747 1622 4318 65 17 439 2153 1 77 7231 88899 5 22 338 7 1769 3 1135 2|32|0.77778
0 2333 14 12 41 4702 3978 96 3 1246 7455 110 41 16635|14|0.72222
11222 8931 29 3991 3172 2|6|0.80556
7 8919 1 12626 4344 4 7 3599 473 16783 1 87444 12088 5 15347 1375 2|17|0.94444
0 9045 332 8235 95 4458 12 21676 15 442 29 54412 15882 120 117 0 2001 38 32 6110 103 434 63 14 332 588 7 1446 28 95 27 5179 28 101 27 2|36|0.61111
0 299 14 12316 89 0 608 14 17218 2|10|0.86111
39 120 88 70 161 6 3031 2|8|0.22221999999999997
10 155 6 1468 3 645 494 1 159358 14 7 15315 400000 5348 2|15|0.77778
7 11127 319 10 0 2332 195 2|8|0.73611
20 948 4 30 541 401 61376 86 483 1515 0 400000 608 6616 1 34 127 378 1 38 210 18 31 4 188|25|0.41667
7 36722 12973 18749 5 7 9827 523 3 1875 1295 2|12|0.69444
20 9 7 11395 5348 12 934 25 7 6674 792 319 1295 12 2415 827 4 1229 34179 6 47 29266 2|23|0.9166700000000001
22 442 9327 5 28421 1 0 319 332 59337 4 0 8784 3 0 66513 46 22462 1 2111 773 17 47 45655 18911 7 1769 3 2714 6 0 581 2|33|0.875
0 3171 3 0 271 1 40685 6 2050 1 33 29 14559 5 7885 12 4573 392 1058 2|20|0.72222
504 47 12350 50557 5 5307 11467 1 0 319 6297 4 578 81 22 0 2210 3 392 1633 17 47 129673 26263 1 209 19414 5 25631 17 22262 2|32|0.72222
37 3992 4 2243 31 955 7 25654 4810 2365 3 258 2783 1584 10 47 6234 136599 1 10 29 28693 4 1210 3063 81 3467 81 40 70 541 1 42 1 6 37 122 5 464 1 14 3 746 0 389 2|46|0.77778
4126 1 17 133 94127 1 1144 757 17 0 2153 1 38 32 100 27886 12 81 998 102 39 998 2|23|0.86111
7 2215 31809 2365 3 258 12 1666 124 392 3825 5 1 77 2219 68293 2970 1 7887 63 10 0 9455 2|24|0.65278
30566 12088 5 4424 21 24839 17 7 281 3 28457 208 2755 0 4913 3 42 4826 5810 33 4022 541 2|23|0.875
0 8339 1784 2919 6 7 11266 14063 883 1 5 0 1649 14 3178 5 28133 1 549 3 5466 5002 5 6081 9511 2|26|0.875
36 1689 19 22704 19 47 17148 3786 54 33 81 733 1 34 20 56 73 12423 16145 0 2251 5 30932 0 7650 2|26|0.63889
7 5005 31809 319 59 0 268 3 8006 4 1729 95 401 53 733 6 101 46 36 2|20|0.76389
0 44118 1 96 30104 1005 4411 13500 31 116 6 56 73 7 1652 2|16|0.75
5 0 1335 511 6 4445 187 1348 4 33 53794 103 2|13|0.65278
37 14 7 191 5466 1 55357 319 2|9|0.9166700000000001
20 31 2905 17 0 38787 3 213 214 1 34 20 52 13197 0 1698 17 26104 5 1983 2|21|0.81944
4022 1 2747 591 332 1 14 125 400000 79396 8923 17 291378 2050 5 29 21124 1 400000 1380 3 5992 2|23|0.88889
0 141253 5 69028 3 79348 9 94037 15402 2|10|0.69444
7 2237 1 17151 586 1005 12 5815 26108 9404 2|11|0.875
63 32 77 2459 12 416 81 25 0 58 1500 5 81 346 20 9 222 4 30 7 1305 2|22|0.73611
156275 1432 135 14 48 3 155 2459 2|9|0.51389
456 18016 5 10136 1 34 191 19206 22 47 254 4039 1 20 9 191 181 117 214 1003 2|21|0.77778
7 6305 3 2487 1 403 1 5 2261 12 91 0 96 8103 86555 94 4355 4 5182 7 6107 22 2|23|0.94444
29 13554 1 2528 1005 17 7 4258 12 332 8235 60 2|13|0.79167
53919 9 44471 1 46290 5230 11749 1739 5 835 1 19 10886 5 9430 434 4223 39 855 70 169 84 8591 296 0 3167 2|27|0.625
20 2919 66 4 30 18573 5 56 45616 73 81 94 33 22469 22 0 1084 2|18|0.80556
9473 907 29 3217 34 29567 18255 1604 561 0 3534 2|12|0.65278
70148 31 762 11535 17 0 1304 2|8|0.80556
20 9 1246 7 7794 4 1716 2|8|0.63889
5 0 1247 10 12 14 7 124634 1 456 374454 1 1226 2|14|0.66667
0 17817 14 7 7769 2570 12 332 1689 1432 111 81 1543 5 456 11852 81 17 6000 2841 2|21|0.77778
7 191 100707 1005 1 5 20 43 1346 6 581 82 19 29 24659 2520 4 0 85 312 313 4667 2|23|0.72222
63 32 70 109 21569 5319 6 0 319 1 34 63 14 29 4001 523 3 3009 9697 1 6721 1 4667 5 0 333 2284 2240 0 365 2284 2|32|0.72222
24330 11406 12 0 369 3 125 2290 32294 19 10051 290 86 149 890 66 7 357 1 894 319 17 29 3919 49569 2|26|0.8333299999999999
7 133 753 883 25 2844 24126 38 4716 850 17 7 55 753 5230 2|16|0.72222
89630 1161 243725 24626 0 69719 1565 5847 17 0 921 3 104127 11541 6 0 11871 9935 3 870 3245 2|22|0.72222
83 81 88 70 6098 1 81 414 30 31186 2|11|0.56944
83 81 88 70 7299 1 6098 2|8|0.58333
11543 33973 7 20720 25318 4 699 453 5 699 464 17 37 2993 14365 1 3274 7 22495 1 32240 3644 38 14 64 317 473 2|28|0.72222
224343 61698 5 13408 24517 48 7186 9 9955 905 12356 5 1 6 890 1 26 94596 7373 2|20|0.66667
0 2669 8194 232 9790 1003 7 56 20903 5 804 66 5991 73 0 929 94 661 33 2448 4 30 2|23|0.70833
114 19 7 157 10528 273 21675 1 41 769 6338 20 1 192 91 4499 14 12 53 119 70 169 56 266275 3 64 155 1613 4039 25 0 273 2|33|0.63889
14014 111 47 397 5286 36164 6186 113 20 2279 12 81 4745 0 400000 3 136 25 150 1051 2|21|0.76389
0 58 1846 1005 6 3875 12 14 70 6412 2905 2|12|0.75
37 6554 1 14619 586 1005 1 18462 21 35239 3 2564 403 1 1922 181 1144 241 6 11222 9 400000 18911 65 5 20 9 7 5078 4 0 2890 1 5 4 71 24065 369 1 12 0 3930 14 125 7 38087 48 2|48|0.81944
7 319 27249 13 7 1274 792 4318 6 3226 50 3938 107 36 1507 117 7000 6769 1 34 25836 27092 9 319 14 29 6147 12147 10 64 5810 2|32|0.8333299999999999
7 10267 5 5205 2841 2|6|0.86111
0 1005 189 20649 81 66 3 392 1633 7 1334 3 246 1 455 81 7 306 12934 1 5 891 81 2518 117 20 15 1089 392 438 10089 1 151 413 20 260 890 66 4 30 7 1594 3 7 17731 6 0 156 2|49|0.66667
31 0 6820 3 61210 511 5 13767 824 2|10|0.76389
7 10876 1 9093 2374 1556 1005 12 3472 10584 55 71638 1 8930 13009 65 0 997 15175 5 0 838 319 2|24|0.875
62683 9 5604 3723 907 0 1304 1914 7231 871 73 35107 2|13|0.86111
6 118 64 0 3919 99134 1 20 9 605 4 1265 0 4735 3 158 55 4156 1215 1 5 151 0 246 6 42 39 1577 2|29|0.31944
34 39 82164 6 44 44445 2|7|0.61111
336 4 174989 14 456 191 5466 1 34 102 9 151 56 5283 14 0 5496 3 42127 9 94037 3138 2|23|0.75
7 3366 1 10014 55 606 2|7|0.9166700000000001
81 169 0 1159 1 413 1 12 55679 2021 0 319 4 30 56 73 12 2|18|0.43056000000000005
7 5205 1 38346 319 2|6|0.75
1351 0 50 11840 15402 12 14972 0 2604 3 213 2836 5 30999 501 1 48 54 30 137479 4 596 7 1005 17 7 3112 1 45875 1058 73 36759 2|33|0.81944
36383 57 883 14 7674 5 11264 7364 2|9|0.72222
932 27680 57 14 0 921 3 7951 2245 2692 12 2290 1658 4 33 454 60 13 6 2544 3 17614 136 2459 6 0 14740 3 932 53 35 666 2 57|34|0.55556
29335 9 9045 14 66756 31630 3 26 2153 2|10|0.76389
18 10594 101 19 39 11947 425 0 8599 3 44 9697 2|13|0.625
26 3468 32 636 5 456 6000 2|8|0.55556
20 13439 81 6 0 2237 5 18793 81 11281 10 47 9455 2|14|0.68056
12567 9 12952 187 14 12 296 442 8222 0 51554 973 3 69 13 0 251 21730 3 5444 12975 9 37574 4267 1 18 4971 13 0 2604 3 155 4039 61 69 86 6481 5 2626 44 835 10 236 68 2|45|0.59722
359959 24330 14691 0 179 461 623 682 114 1 60908 98 44 1295 9 25269 3634 3 42350 265052 5 61194 1 1274 178108 2|26|0.77778
14566 34 7 530 3 2905 2|7|0.68056
41 346 12 41 769 332 4927 4 12143 32208 46 0 44965 0 215 179 378|17|0.61111
0 55 2390 1 573 2615 6 44 3354 1 938 7 1058 5 2532 12 30075 0 319 1 5 22 246 1 22664 20 4 7 4740 1340 1005 2|32|0.8333299999999999
36 19 219 19 0 549 16941 1 34 7 588 562 126 968 2|15|0.68056
6321 20 6805 4 169 18833 135 6 12120 110272 1 7 10812 5097 5707 117 7 4286 131 18769 12560 46 7 9028 25 20426 4 20426 103130 95 2|31|0.69444
83 4821 94 2361 1 37 14 7360 102 39 1151 662 117 2|14|0.56944
24473 19 48 3 0 96 3903 26787 1588 3 397 1424 25 130 123 1 34 858 25 387 2|21|0.72222
37 25966 2290 121532 14 56 7951 73 0 3518 20986 2290 5080 2|14|0.77778
0 5320 14989 5 103456 3 78814 2849 14 39086 10442 1 4908 1 5 159554 567 2|18|0.66667
218 285 17 0 28421 11362 3 21914 1 5819 8413 3 5350 9 1170 3 3504 5 15134 2|20|0.76389
0 2153 32 56 3601 804 131 73 6 96 932 400000 57 1588 2|15|0.72222
17444 17 1581 1 5 39181 17 5565 5 634 2|11|0.79167
20 9 2905 1 45591 5 104926 10764 2|9|0.72222
7 2147 5348 3 29 2993 4581 1 34 3124 4 0 16429 27824 5 8499 410 3171 1 20 31 4339 9916 2|24|0.8472200000000001
20 414 30 932 3337 57 4 1716 13 974 22 163 1 34 12 189 70 837 125296 348 319 46416 25 222 66 5 7905 0 148048 1221 2|31|0.73611
63 9 191 333 1380 4 102 9 222 13 187 1 34 0 3786 1367 60 0 29039 17 4339 10950 2|23|0.52778
18218 1 41747 1 5 102652 3366 2|8|0.8333299999999999
7 7089 932 3051 57 5011 21 369 8532 3407 1128 5 1541 279 21419 2|16|0.75
18303 600 33858 1 11049 28866 57 167057 24581 25 10678 1606 4 88 70 662 137 2|18|0.77778
37 14 5744 1 6357 58054 2|7|0.9166700000000001
81 1369 70 2796 346 102 9 4841 34 81 769 30 57107 9463 2|15|0.58333
0 2989 5481 15 58264 45 81 855 70 838 392 1295 2|13|0.5
850 113 8273 260 70 399 38613 46 81962 1811 0 2052 2|13|0.80556
260656 434 31 7 19206 179 17 7 15078 2|10|0.75
7 5744 34085 770 12 32626 12075 43 53955 135 6 7 13262 2|14|0.59722
0 1784 11174 296 16918 0 400000 523 2|9|0.72222
4411 35163 9 2150 974 5943 14 7 11114 5 2578 1 2582 5 6271 662 22 1194 756 5 1005 214 2|23|0.75
0 319 9 7255 14 3936 47 9045 1 150 10 0 101109 2469 12 11070 138 0 2184 1 5 10 0 8787 1395 17335 2|27|0.76389
20 8235 81 9248 60 98 0 5645 3 7 25878 1 296 433 103 130 440 25878 2|19|0.63889
0 319 14 4129 5 21393 6 64 0 248 1420 2|12|0.875
611 131 0 9266 3 223967 8492 5 81 596 7 19980 12033 3 7 1528 7526 35279 0 214 66 3 0 69 38 303 4 733 6 20 0 96 2|33|0.61111
8903 16831 257643 41826 2824 4 8039 18080 17 7 16674 31527 161 3 3742 268 2|17|0.9166700000000001
20 43468 113 1 2633 100 109 68 2290 2459 3 47 49859 1 20 1728 824 2|18|0.70833
635 6 1727 1 18098 29643 1 7369 13120 1 17 2113 23486 12895 1 0 1483 118 5500 13786 5 49785 12708 2|24|0.8472200000000001
63 9 84 706 1835 3 38 256 1862 10216 2|11|0.5
34 187 9 7 10722 22 26 214 2|9|0.55556
27713 3366 1 36 4 3862 7271 1 30273 1 10809 3603 1 5 32855 17 28544 400000 2|19|0.9027799999999999
7 740 2045 3574 86 253 296 2518 10629 1 34 20 94 33 51 56 2|17|0.75
20638 34 17477 8537 2|5|0.66667
7 10812 1 5466 5 1229 12251 129234 3 4282 5 0 11655 5 5298 5988 1588|17|0.88889
0 10330 305 14 7 23476 597 3 16993 25 155 38 1 518 3037 1 1548 96 2|19|0.55556
7 400000 2841 12 120725 0 295944 64134 12 3365 10 6202 6 100 109 7142 15402 2|18|0.72222
67808 1 22 91 1076 1 3998 7 13772 1 400000 31571 4 0 716 1 19 83 67 9 611 310 7 14740 5 31703 0 4781 319 452 2|31|0.72222
17 100 109 978 31203 66 63 1 37 14 0 921 3 1005 12 8931 7 1019 4 11835 2|21|0.79167
22274 1 8292 5 127572 42363 1 83911 9 6033 3 29 2218 905 4009 908 5 0 13858 3 47 15058 420 14680 14 17686 1349 17 7 43143 20649 2|32|0.8333299999999999
413 1754 260 70 690 4372 6 17107 0 2153 6 0 37038 75 0 16323 1727 4901 1 20 390 30 16 12 18 14 29 20678 8903 38 86 253 0 2061 10 0 2816 2|38|0.65278
28 0 3742 140 27 2276 6 18323 6 4784 2|11|0.5
12 9 47 58 1100 3 2194 2|8|0.33333
7 17218 873 4 33092 65 19 173 19 81 267 2758 0 3779 23868 9937 27039 0 2248 1952 2|21|0.77778
30 3222 17 0 11127 26715 805|7|0.63889
5 392 6595 43 30 7 16454 1 3919 1005 1221 2|12|0.875
0 120959 319 14 143 9880 4 3388 158 4722 6 549 40245 5 0 7446 25753 1507 278 8235 81 998 0 960 135 4 392 15866 2|29|0.9166700000000001
40700 31 332 116 7 56 400000 3366 319 73 37 9052 1233 13622 13 835 1 299 1 2711 1 2665 5 5292 53828 2|26|0.94444
0 921 3 1005 12 934 385 91 4476 1 48 100 16315 1 33275 5 7014 4316 20 1144 392 8353 420 2|24|0.88889
